id,price,qty
lbjj,25.18,10
mkae,94.45,83
mjde,26.82,90
nnkg,86.76,49
npip,39.95,0
fhho,1.23,74
pknb,32.57,40
alak,15.46,60
fejf,41.77,46
bidk,2.48,90
efeo,58.15,32
ifgk,67.37,86
hofb,45.98,99
chji,31.17,58
ilph,75.56,6
ddng,87.78,3
ikmp,77.79,52
cndi,74.32,66
kaob,10.36,57
laid,58.05,39
hbmd,21.32,52
mkii,51.37,70
jaap,78.97,98
cnjh,11.28,8
hlef,57.92,96
aidp,98.66,61
pmhd,24.57,80
peji,97.53,36
deje,46.14,32
eecj,12.98,48
nkaf,18.52,14
ldff,77.3,52
iend,71.75,87
akha,19.38,30
kgbc,55.76,13
dopb,83.68,36
ajlf,48.18,75
iild,99.75,81
fban,53.37,52
ogle,93.47,76
mfbf,31.55,48
iejm,22.82,83
dcba,6.98,64
dgki,36.39,30
hocl,57.79,80
lobg,40.76,41
iiok,65.35,97
jfkh,63.55,36
hnmn,97.5,88
gdgk,44.72,35
epca,57.31,44
enpf,1.86,92
pbki,84.28,90
odoi,90.95,70
pcfo,33.86,35
bfbl,54.11,5
dijj,28.03,20
fjai,33.03,1
mfff,53.69,88
egap,38.62,94
flae,95.68,27
leeg,0.76,76
abni,87.68,62
fpoj,99.6,48
fbkg,36.51,11
alcg,22.1,56
leac,8.17,48
egkh,24.04,42
ikpb,52.56,85
ifpc,48.02,5
icib,21.71,52
mkao,34.79,34
bcpn,29.48,17
caob,16.79,42
jbmn,33.29,7
pmih,32.89,70
mihb,60.31,91
onjg,54.18,28
ohim,80.88,68
fjcl,62.64,22
dhhp,97.12,64
pheo,75.91,59
fmpd,83.17,23
megh,85.8,71
jnlo,67,33
djop,42.32,9
nkoi,12.4,89
apoa,66.2,27
ihnd,35.47,2
plpn,3.33,56
lelk,29.3,26
oefh,44.95,88
cdgm,82.64,41
ibji,50.6,25
mgjp,87.24,30
glca,2,33
pjjp,28.67,72
hnfd,86.72,75
ppdc,84.21,98
ckmb,50.12,86
hmld,95.08,1
pfpi,71.12,2
ccbf,30.35,96
bppm,3.13,56
mpdj,77.37,53
bpfl,68.93,32
kljp,22.48,33
oibo,53.57,54
jnbp,74.35,97
gjdh,5.6,64
fnlf,89.69,84
iiam,1.15,70
cknn,54.23,56
lbho,25.66,69
kjel,19.2,93
fjcg,69.41,89
pjcj,31.43,55
ahak,4.23,95
dfpk,29.48,7
igka,98.4,44
heng,62.34,17
okli,24.38,60
nbdm,37.41,68
cmcj,49.29,90
jgmd,7.83,73
cahj,19.11,61
lmof,60.04,80
ocgj,35.09,81
ofbk,61.83,55
hdig,20.7,76
cgmf,42.76,48
hejp,24.14,42
heff,53.34,0
abkp,24.23,92
filp,12.57,71
iaff,3.61,51
abkn,28.97,9
giic,3.27,1
bkpm,94.39,56
opcp,67.64,19
ekff,77.53,77
moaf,63.13,90
ibch,71.22,19
dckg,86.27,49
dbab,4.04,68
iahl,43.73,35
eaij,89.39,4
ijij,71.95,15
eaap,68.43,31
njdi,5.68,22
ochb,43.33,22
meif,72.46,77
jobo,72.73,65
jafb,4.46,53
ecpp,63.37,96
doha,73.36,44
nbmk,76.86,48
nfmn,19.55,62
aace,82.79,35
conf,96.42,65
nmpg,45.02,1
baam,5,27
ciod,22.67,40
cpab,20.18,99
kgle,12.94,8
iihb,80.06,55
hjbj,91.69,69
bdce,70.87,87
pnfe,26.94,72
bcek,63.06,57
ehpn,93.88,66
ipoo,11.56,2
edkk,28.98,68
lpma,66.61,58
gpjo,96.84,95
maej,44.53,51
kbck,51.07,9
cjoa,46.99,13
pjpe,0.72,64
bbbi,37.8,4
jaom,16.24,3
omch,10.98,27
ddnj,98.42,62
mkib,6.09,87
dedc,77.87,64
oijp,88.97,92
egcb,35.38,8
kjnd,68.39,99
glic,95.58,65
nnbn,74.54,99
fbbl,31.65,38
fchj,93.79,45
gecp,83.72,26
bfbf,80.23,89
aggl,69.2,52
licp,32.88,76
nghf,18.75,70
feeh,20.58,34
gflk,78.46,14
pgao,29.85,50
igko,76.51,84
ohgo,92.85,63
mmng,89.22,76
kmcm,25.82,48
elof,15.42,75
nneo,44.27,31
aofk,63.03,82
kfhk,95.16,73
onbc,58.17,98
apab,79.85,69
oael,82.65,94
bhcg,25.89,31
glnm,63.95,64
mien,81.08,40
djcf,41.89,74
ffkf,21.75,63
dpig,97.74,73
fcko,84.3,43
jhdl,86.45,15
goch,66.24,8
dknl,88.59,60
hkog,49.19,54
pbgk,97.97,66
hfaa,35.7,78
ldko,20.5,48
daen,38.04,50
fgka,48.57,98
inko,81.47,94
daka,9.37,1
ioka,17.17,0
cidb,31.49,29
emak,28.31,31
dpfg,17.41,87
jiik,93.22,20
cpec,52.04,23
nlhi,41.17,42
jloh,90.1,74
eljb,36.41,44
dhbp,34.42,4
hlli,90.96,97
hmhd,81.33,47
dfab,99.58,33
jcjp,97.73,58
hpgm,7.48,23
ikec,50.34,19
aonh,17.58,15
mhmd,27.33,31
oghe,23.31,73
jmgi,63,85
lobp,54.28,84
ckdi,16.8,7
apno,7.89,80
ihoh,55.44,72
gacf,97.25,71
nicn,93.43,60
idej,90.62,44
gkil,4.72,0
ijhn,41.93,48
koch,94.25,47
llkc,83.31,40
fbag,68.36,47
cboe,35.64,47
khdk,8.62,90
ilih,15.92,96
odbo,67.9,7
abnn,99.01,74
gbbn,56.47,85
hopa,68.83,60
ifjo,87.43,86
lgfg,75.7,68
diid,56.73,50
ihff,47.62,43
ghki,76.18,59
fdnn,97.21,3
ipbn,79.72,62
kocb,64.45,35
mbgo,72.18,37
ehpl,8.18,66
fpnj,76.7,84
epic,12.56,82
cgfe,12.82,62
ppfm,86.68,70
dagg,24.05,40
hemf,29.68,97
nlgb,99.36,3
fllb,9.46,83
oejc,78.13,36
jldm,75.03,38
bjon,31.8,13
lcgd,86.05,81
mfdh,80.39,19
mbei,98.75,70
jnga,10.48,83
gfdm,71.67,76
nhcc,58.81,62
fpbf,60.79,87
ipei,12.65,23
ehhf,98.95,79
fokk,79.61,13
gjlc,33.69,0
cijj,41.18,36
lkfk,8.25,72
ngoa,14.98,39
foab,23.55,46
fpek,55.7,89
debp,70.61,0
lfgc,88.42,33
ldmp,37.63,42
adej,94.72,21
fnmg,47.69,70
nodj,27.2,76
odio,30.34,85
hfab,48.75,84
kdfb,26.29,68
aabh,82.59,76
mmdd,23.51,0
hijh,59.71,37
opkk,76.51,17
fgbm,2.36,10
ameo,66.45,37
ojkh,85.76,13
mbfa,55.51,50
pbmm,33.39,71
hloa,30.89,32
ddof,78.56,3
hboi,64.49,81
elog,80.17,20
mjef,44.46,60
ocoe,33.2,7
efko,75.61,45
accn,3.15,21
ehoo,77.12,93
pldh,79.54,58
ikof,33.42,18
jghp,6.36,60
pnnh,87.82,28
adih,30.31,37
pmpg,16.92,69
lioh,34.76,21
ggko,69.68,30
loho,25.5,90
jngi,74.46,58
ebjb,75.8,86
kfpj,50.93,98
nfof,76.02,88
hjci,60.83,54
oiif,8.58,96
naia,26.64,99
hmli,4.69,30
lmoi,94.71,38
kaef,22.24,74
pdmo,32.02,83
mfek,23.43,16
loop,43.67,47
mlmb,85.65,72
goif,22.59,46
cabb,82.64,23
bgol,52.23,52
hpic,95.18,91
hoob,82.8,24
oikc,63.66,39
lkpc,50.78,36
pjdh,39.12,14
hpcc,79.62,5
cnkm,33.42,18
lmem,51.39,13
ggao,8.67,14
pnkj,7.33,98
fphl,96.18,38
ngjh,22.93,54
ljai,77.01,3
phlp,32.19,70
iggh,37.87,56
kkah,38.04,2
ngge,66.43,21
dloa,70.68,43
bkni,40.64,19
cecp,83.81,70
abde,27.05,57
fmmk,21.39,44
homl,78.75,8
aeko,3.53,94
pckc,93.86,47
fafe,21.45,36
fnal,98.92,50
aoij,87.77,16
lcgh,23.05,5
ocml,81.22,74
gepb,39.56,28
cldh,54.24,2
kamo,0.75,93
kgig,17.8,30
jcbg,53.29,91
dgmo,76.69,23
cmpb,82.63,93
cnpo,67.37,33
afan,49.31,45
giof,3.38,10
ahee,88.76,71
aael,42.42,80
gidk,89.98,53
nhna,93.25,35
fhnb,29.22,75
bcna,66.48,19
endi,50.66,75
flof,54.82,43
ekfo,40.25,81
bpkn,48.35,19
hpml,11.98,35
delk,84.84,51
ihmj,91.01,52
mnpc,72.83,22
nlme,57.06,71
joeh,58.95,16
iemm,48.83,14
blin,32.05,69
bdbe,58.8,42
legk,96.35,75
phko,91.33,86
edie,87.04,44
bdln,44.03,14
offi,65.49,26
ohdo,67.73,39
mjpk,86.08,81
hiai,93.94,73
ighl,21.52,72
mnkj,73.78,46
epnl,3.87,65
hnon,48.26,12
lblp,91.38,24
eblc,10.07,4
impc,58.76,16
ddda,21.72,3
cbed,25.06,30
jlje,34.44,82
bacg,91.32,79
ecig,7.74,52
ahfk,81.08,32
ajaf,0.4,8
hbff,67.33,28
ikle,51.74,89
hojl,85.61,28
alob,74.31,44
jhlg,65.25,59
ifpo,15.52,9
pmno,56.82,13
iokn,1.14,9
npbi,11.79,73
oceb,34.63,37
pkoa,96.71,31
hpkj,34.51,15
bkbj,32.07,57
aill,59.67,36
afci,68.77,82
biie,65.19,12
nmhe,16.8,52
nfbi,89.35,65
mnhj,14.26,54
madc,12.26,99
lobi,36.43,9
gdll,26.84,3
fgip,79.01,37
cikl,40.38,75
bhlf,79.13,80
odei,89.97,60
hbhn,87.17,28
mmfn,34.03,7
omml,45.35,92
emcd,49.27,12
nhkp,6.53,41
dden,51.41,22
khhf,58.47,51
hngh,55.96,3
gfje,7.74,60
efni,71.37,17
fono,76.96,33
chpa,55.79,98
jnfj,65.77,93
fefd,28.5,83
mpke,65.7,25
gfnl,11.14,58
nbfn,77.9,4
gggi,93.77,14
pgdk,18.95,30
bfan,53.68,9
lcib,32.62,11
amnl,62.18,98
lgdf,13.23,86
iank,92.26,2
ejid,97.3,85
ckoo,87.82,90
glae,60.77,33
ikke,14.44,6
ofmj,86.45,89
napf,90.7,46
cfgk,23.47,35
llch,76.55,33
pmgn,57.04,56
ejae,90.74,14
obbm,78.62,20
pmnk,72.64,83
ocdl,62.91,99
kfcm,6.45,73
klda,4.77,17
hhio,83.59,74
bphn,78.59,3
abfn,48.39,72
honb,39.3,8
opdg,42.17,89
paib,45.07,85
cimn,25.9,19
opmg,87.01,9
mpne,60.6,14
haeb,19.68,62
ijai,27.16,71
jpjk,55.23,17
aplm,87.16,31
ocil,53.33,94
djce,25.38,61
hgen,68.72,15
kaip,91.24,85
iloi,67.95,28
cpia,59.46,2
gmpm,95.78,26
djjj,13.01,67
gafg,78.94,60
cblb,74.25,90
apcd,77.55,85
obgp,62.2,71
akjg,58.37,31
lkik,72.96,46
mjko,89.59,42
nogd,7.92,47
amhd,43.8,65
lbgl,82.99,81
mkgj,9.84,25
bgge,24.58,35
aaof,74.7,90
dfnn,61.87,66
icnk,60.03,27
mchd,3.35,70
honh,68.37,44
nhaa,58.68,39
adhf,39.91,31
dpkf,71.73,56
gldh,62.92,41
pfnd,56.84,88
nkid,73.93,47
icfa,72.08,37
hhli,10.27,53
gcch,59.83,57
boai,73.95,31
lcik,81.51,23
pcol,31.72,29
pbba,89.98,65
hbik,61.47,15
eklg,64.48,59
bgkb,74.9,96
nini,23.35,36
jnlk,70.97,23
pnpi,50.93,72
cmhd,24.83,96
nbea,69.8,44
bnlk,52.86,10
cmmd,80.29,79
heha,46.87,13
dppi,41.05,88
ckjb,39.47,40
njgp,43.72,20
mghc,77.96,43
cjnl,47.4,45
kdoi,77.69,25
ikfj,26.77,1
ilik,6.18,37
dhjl,75.53,81
bhkb,28.29,7
jcoi,40.63,82
ocbj,46.34,2
hahi,92.24,13
mflg,23.16,91
dnkl,67.53,7
kbmm,4.81,84
omlg,75.33,41
ohke,46.48,53
mlak,24.14,40
gkid,90.69,1
hoda,59.87,22
ohma,76.44,50
plem,66.68,37
icld,62.07,44
cdga,97,35
edcg,6.72,60
bllb,24.16,71
plfj,9.18,28
ckpd,95.91,64
dlha,7.14,81
dnih,3.88,67
nopm,45.91,56
jkin,42.33,64
ganm,80.22,17
ncef,17.21,35
lhha,46.44,28
lakf,16.58,65
fhhp,26.27,32
jnel,30.49,41
gabc,89.2,61
mheo,28.26,43
egia,35.13,60
clob,37.81,24
gfgg,43.29,34
balc,7.34,46
pmpc,3.01,84
ejnk,38.06,38
chga,22.65,81
cakg,2.69,42
dckj,19.58,41
mggc,65.9,69
anji,3.77,0
gmmg,19.5,3
dkch,55.75,40
kghg,57.41,34
ijef,5.36,36
jjpj,96.59,96
emdb,38.25,51
clao,70.85,18
jnfk,1.21,61
aica,25.76,92
mijp,13.13,77
kidc,7.04,30
lhhi,34.86,78
elhc,19.73,3
ikek,34.45,32
locf,61.02,92
kjgm,45.43,65
kcpe,26.9,9
bkfd,85.06,43
elnf,29.79,91
bfim,16.47,32
dbmm,52.78,9
mkln,46.2,10
fdme,27.63,21
ppkk,89.51,94
apcn,30.03,66
ohlg,56.42,83
lhcj,14.08,1
cnmi,28.3,5
iggf,28.31,71
ibpp,45.37,74
gigm,15.37,7
pibo,36.7,10
gieh,46.34,89
enmk,65.64,44
cped,82.48,22
khll,74.94,27
nloi,19.09,24
bfem,75.99,7
kfcb,33.39,48
ajod,98.87,97
ippi,84.09,25
afok,93.23,75
hcli,39.97,20
iphp,67.89,34
adma,81.24,49
jcpb,50.68,10
injf,91.19,38
coep,10.96,23
iknk,41.68,99
pana,69.84,50
pmjg,37.34,13
mojd,73.79,32
ooho,7.43,22
hbbi,97.68,73
dgnh,11.49,95
fjkl,90.87,10
bood,12.39,84
bcjc,42.94,97
ineh,56.99,59
plln,99.87,92
lgmp,68.17,82
iadd,65.92,64
dehn,86.22,29
eeaa,24.63,22
gkje,26.93,14
fbgd,4.55,38
ceje,8.33,76
kaee,55.99,7
jghn,34.53,34
kfhj,25.96,59
fnkf,23.6,91
ofll,15.01,22
cmfh,59.32,96
opei,63.84,39
gace,7.53,65
ggce,74.3,77
nfib,36.68,3
ndbh,68.63,76
cnjc,44.17,55
mhlf,76.26,75
cplp,59.91,67
pmag,20.81,16
kedh,58.21,73
mccd,80.22,28
aked,41.9,41
okif,66.51,87
lglc,17.26,74
dbih,38.7,32
cdbh,92.06,88
meef,57.87,42
bdip,87.97,20
biph,33.8,48
gdpi,57.4,48
bfoi,79.24,39
cmgg,34.72,81
eijk,22.16,52
hpae,29.13,30
oocn,29.24,20
hbhj,45.08,64
pklp,55.3,8
ahek,43.46,62
cbmp,40.74,31
mgme,16.32,49
pegn,48.88,58
blii,43.69,91
bocp,21.48,55
aego,22.23,91
eemb,93.62,70
iaje,71.7,42
flpm,74.77,91
hmfl,0.05,0
fbgg,72.49,80
hafi,61.39,84
dlcc,97.08,42
lecd,74.42,60
ejob,75.82,4
kcda,83.24,9
dhcl,24.02,29
ccng,99.1,6
cakf,22.71,82
jkge,75.32,66
jejj,35.23,93
jkpn,71.04,39
laoo,93.47,3
doee,94.83,43
dfnp,84.08,17
pafm,14.19,33
icei,16.53,68
fdml,52.23,46
ccgh,53.9,14
ljka,64.8,22
kjni,24.36,60
cehj,76.63,56
nibg,67.73,85
ffhn,27.6,53
omng,26.88,77
defn,73.06,20
oieo,17.01,30
cffl,95.43,91
oofk,91.11,56
laob,12.81,12
aola,82.14,42
acdl,81.33,4
lgjp,68.78,67
dpkb,58.45,1
ablm,73.41,78
dlba,71.45,70
jahc,66.16,36
cnfj,65.61,57
ppja,63.99,20
lphg,42.82,10
cfbf,74.21,46
gfek,94.24,16
nabg,57.57,56
lled,46.41,1
bfgj,29.74,42
flgm,19.19,84
bckb,98.45,10
mlfc,11.83,99
icpj,2.26,77
kjjh,10.14,66
edbi,37.98,17
elmk,77.71,33
neof,77.14,67
bpcd,53.51,28
npmd,30.82,7
oeag,35.46,5
eego,89.86,89
dffc,61.26,10
cbck,61.48,73
ehmf,81.46,9
iade,18.88,92
knpg,68.46,45
pcaj,6.22,13
plok,47.24,14
bfof,82.11,57
hako,5.83,34
aikp,54,48
gjkm,22.23,83
pbho,79.94,3
pmmo,9.38,25
gffj,32.91,21
jfbb,72.13,15
bmpd,52.04,76
egjn,66.53,4
blkp,92.73,42
ekef,1.35,60
lgfk,55.46,85
aljn,10.13,66
acnn,46.31,11
mcif,54.86,83
coja,74.04,95
lkeh,60.5,10
akpn,50.31,80
adlo,48.61,98
bepl,87.82,94
pghg,90.03,54
pghd,67.68,30
bajn,83.18,97
ccpo,72.64,52
difm,99.64,36
jgml,99.25,9
nggn,19.01,28
lcel,38.95,27
bgel,78.86,84
jpea,25.93,48
jmph,18.96,5
mlli,78.27,70
ikgi,34.25,36
ddib,62.6,83
jjbp,82.9,97
kbcc,52.47,91
oaod,35.17,58
badd,47.77,90
pecp,42.92,51
gffm,67.52,22
cmpi,51.66,16
gbob,77.7,57
iokl,2.11,53
lkog,29.89,98
onpi,29.01,67
oigi,62.24,66
nfai,80.04,51
pcco,63.13,50
mmhj,57.74,37
mfmf,26.38,12
enbl,47.54,35
liml,11.53,82
foap,87.22,32
hkfk,19.44,90
jfgp,0.02,3
knfa,64.37,27
klgg,49.59,83
dbmi,98.6,86
joae,24.9,86
glem,11.51,38
migc,91.64,14
mjdo,72.04,63
lngo,47.46,3
nbjk,95.36,76
dejj,66.43,12
kpfk,72.65,79
noia,51.71,66
pijg,92.86,21
oeoj,43.52,70
eagj,37.58,63
cdfc,39.24,23
cklj,47.04,14
ckni,5.65,47
mhhm,18.16,28
aela,38.62,89
jiek,5.96,59
lhic,19.27,82
bikg,21.39,15
pphe,1.29,16
cdpl,50.59,73
ifbk,87.63,19
gkli,71.98,97
eijm,7.34,45
gpcb,10.89,22
ollm,40.9,71
plgi,44.27,4
iinm,15.66,96
dejo,86.86,46
lnof,52.11,13
kkpg,37.36,84
haon,66.11,64
fghi,65.34,43
mdda,23.5,18
fgbb,93.47,54
cjbg,38.49,33
koji,56.31,73
komo,13.26,56
pkbk,88.44,58
bccn,78.8,74
imgm,77.2,80
hplk,23.52,45
kdln,25.5,30
nhek,61.78,48
jbck,64.92,85
bifd,93.1,74
kapg,51.57,51
hllh,91.96,90
feji,26.38,87
bngf,32,85
lphj,47.14,79
fbdh,91.9,41
lcbk,85.84,2
fbhj,5.85,52
oicd,93.04,74
kefj,39.19,3
obgh,46.28,18
ncfi,68.15,25
ackn,66.5,90
mndo,93.67,32
dfil,55.24,21
najl,51.06,64
apdh,13.83,58
emgk,21.83,22
jlhc,26.64,32
ofpa,94.15,73
moli,64.78,53
nfbn,30.27,3
cokd,14.79,43
gdpf,33.31,27
cnbe,19.66,89
nndb,39.75,18
ledf,16.12,96
epfi,10.27,43
jkod,24.06,27
enmd,24.86,98
oepm,84.57,30
anea,29.38,10
mbcn,16.03,6
dkaa,51.46,67
cgip,42.21,95
nhjd,49.63,94
hfkm,4.84,25
jlpc,55.48,73
dnli,25.28,50
mcpp,70.95,99
ipdd,19.14,83
ibff,73.96,53
aakb,56.41,80
cbap,54.99,72
dgcg,4.21,93
fclp,27.18,76
ligf,28.1,25
bbok,6.48,19
mgid,62.16,42
hjic,18.42,11
igbj,33.25,55
paoc,76.53,50
klck,63,92
bjih,10.54,79
nhpo,10.58,30
jfpe,7.94,40
ehge,19.1,62
jjog,52.12,31
igpm,55.52,22
pmog,87.8,56
hend,1.87,53
apbd,86.07,59
gnii,72.93,67
jele,48.72,47
imcf,7.02,49
oaba,69.12,70
igii,37.99,66
bbip,1.65,67
moho,76.49,10
ilgj,26.2,2
kldl,82.06,0
nldp,6.97,58
clgb,18.13,16
lbdf,91.19,4
mcbh,2.02,27
oihc,12.56,40
bcel,26.73,29
jijh,23.14,78
gfkh,76.54,16
ppbh,85.79,73
ilgm,33.26,78
kpja,81.17,66
baca,47.17,54
mleg,40.54,29
ifad,59.44,59
nadd,24.56,40
hcma,94.51,38
mdga,65.11,99
meoj,15.12,12
jpef,95.17,48
aklf,3.91,50
nfpl,58.25,85
bpdf,71.91,58
ffkl,51.94,47
kcgd,68.71,28
hbjm,11.1,23
eioj,24.07,23
mhhb,33.65,87
fnac,15.13,3
hbll,47.16,68
bhhj,74.11,14
akdp,97.67,14
gdme,84.02,83
jbcn,76.51,87
olge,27.85,54
fmgl,29.72,72
pfgd,75.05,97
dbil,47.36,84
cjoj,86.09,80
afil,79.28,44
meoa,43.93,92
ehmp,16.13,29
pdgf,94.31,67
gccb,66.05,18
hknc,29.02,73
dkmm,87.48,7
dbfa,4.56,78
nmch,68.09,61
pifa,20.58,2
joge,61.46,99
ljlg,82.97,47
jnhn,81.02,79
mooa,24.35,49
gjok,25.68,68
ahcp,88.55,29
fgmj,71.53,81
gfjg,95.98,70
oiib,0.96,47
paal,27.94,79
kfkd,9,54
ogij,52.63,14
afmo,90.93,1
lfdd,82.85,77
eldp,22.95,87
abfo,30.42,38
ffig,13.02,48
oldo,3.31,32
nodb,35.81,32
dkma,5.51,12
bjjk,66.63,88
hdpj,3.87,75
neei,91.3,86
gagn,22.39,27
ccik,99.54,72
fajm,16.91,18
lapm,38.88,63
lmif,3.49,60
noch,85.43,51
dnog,49.7,8
bjlm,43.25,42
bidh,86.83,93
lkbg,79.35,84
memo,11.73,85
ggjp,17.15,69
dnjf,27.78,0
lbam,95.03,92
bapo,61.14,84
jkaf,35.01,80
abob,39.31,26
pnbm,9.65,96
ceba,11.55,21
odpo,24.01,23
jffk,49.32,51
aedm,52.63,73
bhka,2.57,26
mejm,16.42,26
manj,38.34,0
hijp,1.59,74
aipc,40.47,29
iggp,20.87,40
mfle,73.01,88
dane,93.56,98
ejop,68.93,19
njga,92.89,5
olcl,36.46,11
cnpd,75.13,97
mgmh,20.43,57
mkcc,45.21,4
cabg,37.33,81
knam,89.57,50
hclp,55.81,85
pejo,3.73,26
mimo,52.48,28
lnph,89.37,79
hcaa,0.8,51
ikgl,96.62,18
fpmg,15.33,21
hafc,41.3,45
kbmd,62.13,59
jpje,24.5,71
aljf,4.78,22
agpb,67.75,12
jopn,46.12,58
onjp,51.16,17
bhko,13.59,23
eegc,20.93,79
hcnd,86.1,27
gojp,41.71,54
pipo,14.93,73
hohn,53.85,62
bekd,96.39,6
djfe,53.35,20
hjjm,84.25,2
dkpn,75.86,22
gfjo,60.58,97
fadk,83.43,18
abae,12.39,51
bolp,0.17,24
dlbh,85.44,2
hkjb,43.96,95
hicm,91.26,35
lkab,3.39,58
mpek,22.74,28
cdie,19.77,85
aogo,50.76,14
ehbl,84.75,51
kpmf,74.99,67
phlb,77.15,17
mone,41.47,91
jlpo,45.54,72
cidk,84.87,15
mdih,28.34,61
obdh,80.55,28
midf,87.62,39
fdce,23.52,44
elgb,86.62,21
hidg,70.79,43
leec,72.75,30
agkj,81.32,49
ceho,78.42,71
baej,9.29,60
aiij,0.27,78
danf,21.21,71
aocf,4.03,78
kepd,54.7,16
cfdn,57.7,33
bckp,4.42,6
kchj,39.61,25
bokb,71.89,45
jekb,19.55,16
mefb,81.42,55
klcn,18.68,28
oboi,28.65,49
fdof,13.05,93
odgf,49.78,22
gjlp,86.71,84
gjog,9.13,96
blfe,81.94,49
ibdh,41.37,41
nllh,0.86,81
ffpm,61.56,50
clik,94.78,21
nlkk,78.27,27
gbfb,83.87,7
bmkd,52.88,1
jkdk,55.31,69
bopf,28.84,77
cohf,16.23,82
fefm,66.2,23
dlnl,41.13,95
pmle,6.52,49
dkjl,14.59,68
chmb,76.27,22
aiif,93.64,2
jjhh,90.02,92
dekm,38.42,1
ojnn,70.03,71
ikdb,67.47,91
famd,3.99,25
ahnk,76.61,3
kcei,17.78,26
nfja,70.09,51
gkdh,88.13,52
nfoc,69.1,91
nejd,69.29,61
inpl,84.96,18
jpji,16.47,74
ooij,54.44,81
dgoo,68.57,14
ijda,34.23,20
jkeh,13.86,27
gamn,68.64,16
lmgf,76.93,9
ahig,44.16,25
jbpj,39.45,74
chik,29.57,23
gpcl,81.32,3
nfha,45.99,59
mkbf,58.63,43
illk,80.24,91
ffok,57.66,48
bnpd,20.64,93
kpif,40.02,58
lpib,72.92,50
ooml,77.8,15
nngi,53.64,0
phpl,16.24,77
gpig,15.33,69
fgbl,34.67,22
baaf,24.05,92
hfgf,44.24,27
iceh,56.07,4
gogk,81.82,59
hcid,17.64,88
ibkc,20.55,34
okge,81.43,57
cgpo,39.2,62
mcbk,8.48,7
dfef,86.88,7
jloj,68.82,4
ochg,44.96,8
onhn,55.18,96
nejn,0.02,43
bkoh,92.47,6
ohab,58.43,20
akkn,61.87,26
nhim,8.83,12
gcfe,87.82,55
mkec,79.1,24
kcid,94.04,34
peeh,54.81,57
ajlb,6.35,1
obdp,8.06,31
emia,11.43,63
ghko,77.44,75
achk,16.46,60
gkfp,65.86,24
ilkm,28.28,37
pbmn,52.21,65
hojh,1.52,85
jkac,58.97,0
aaio,60.54,30
nfoj,98.81,10
lbpb,80.76,29
fknh,95.78,64
ikio,24.7,85
kcdm,54.54,92
pnog,86.1,62
enee,73.83,55
oobm,76.56,75
cdek,33.08,23
phnm,54.53,48
fbfh,28.64,41
opmj,65.49,85
gdng,33.62,98
nfdj,52.63,11
obgn,21.33,1
jjmd,26.52,66
dphb,6.72,15
gmpc,45.52,38
efgg,28.46,51
comn,76.01,70
oofi,86.27,52
polh,50.35,91
oaee,95.81,90
alop,55.04,84
hkhe,17.46,92
lmli,66.18,77
ghgd,1.7,45
bfee,6.26,6
nfkc,55.28,77
odmn,75.03,52
nblk,67.06,1
jffd,81.73,3
memh,29.24,73
ejdl,84.35,77
behh,31.35,28
pdha,58.2,43
mggj,0.14,77
ieol,29.93,9
bhfp,5.28,17
eomc,21.02,46
mkll,99.89,84
hmmi,45.61,31
pbic,50.19,49
pgah,78.69,49
khhi,21.93,92
hhki,89.28,60
mihg,99.29,76
pjgp,3.96,63
ikoi,81.87,3
dcbb,83.24,74
ikdc,72.33,62
lmee,69.95,92
giin,82.27,49
amho,80.82,1
limb,18.39,2
eenj,56.56,58
ioni,90.77,9
ahbg,45.57,97
jgbg,43.07,69
clnb,90.28,9
ciph,12.87,11
jkcm,15.03,83
hamd,14.85,75
kijk,7.25,35
adje,87.44,94
fnig,74.95,84
pbhe,65.45,78
kelk,37.14,73
ppod,99.28,28
dmkl,81.27,47
fplj,94.9,13
eedi,25.62,2
kkha,84.75,34
ifdl,37.79,42
dbbp,19.78,34
nffd,47.15,66
dcdj,66.11,51
fcli,38.7,19
hdlg,27.71,37
didn,80.01,16
ilef,34.01,33
iojn,95.73,39
fmpc,70.77,46
lbbf,85.82,72
bpkm,95.91,53
jkec,37.1,82
bfjf,18.11,34
gnje,38.59,75
nijj,9.23,36
ncce,6.84,31
dmdi,49.85,49
efik,85.2,59
ifhi,71.29,98
deja,93.52,1
ogah,87.42,67
iohg,66.32,13
mapl,40.77,36
fkji,23.51,89
cipa,0.33,93
afmn,75.45,10
iegk,74.91,91
bcld,79.01,2
lmpl,11.35,52
ncne,37.55,62
oofc,71.87,8
ehce,1.77,42
ndph,88.79,33
djfd,6.28,17
gnoh,25.68,51
ldlf,14.66,34
ljgk,91.32,10
eiec,40.2,10
ndgd,38.09,69
aeep,95.64,57
npik,63.9,47
oopl,44.18,47
degh,23.19,78
ghea,12.81,41
clna,66.27,63
lnmf,73.1,99
pbla,64.16,81
oglm,36.91,6
jahe,76.57,13
opnc,53.41,75
cono,77.91,19
bhfb,5.23,84
ganj,73.75,35
inlc,67.92,98
dgmn,51.17,30
ngek,33.28,27
llnm,10.15,24
ngel,76.9,49
ieha,95.48,56
ekkn,24.52,64
nodi,46.26,10
elfe,22.75,77
empn,69.27,0
aoao,15.01,40
demp,26.86,30
icgb,74.11,35
egji,86.98,67
fcil,66.9,75
ileo,89.89,42
lkkb,35.48,36
pjgg,76.98,35
ngfc,15,65
edem,57.82,83
